created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url;sentiment
Mon Jun 19 16:25:25 +0000 2023;1,67E+18;@geloraco Tdk korupsi karena @aniesbaswedan ketahuan dan belum encer tu yg 23T;0;0;0;2;in;1,21E+18;1,67E+18;Tery44117487;https://twitter.com/Tery44117487/status/1670830152908148740;0
Mon Jun 19 16:24:47 +0000 2023;1,67E+18;@YRuhiyat3 @siregar_elang @aniesbaswedan Yaaa semua capres akan bilang seperti itu kalau diposisi pak Anies.;0;0;0;0;in;7,67E+17;1,67E+18;ardantaji;https://twitter.com/ardantaji/status/1670829991242895360;1
Mon Jun 19 16:24:13 +0000 2023;1,67E+18;@hc_poirot @Camelaila1 Bener sekelas pemimpin bisa2 nya underestimate sama bangsa sendiri.. Padahal seandainya bangsa kita belum mampu adalah kewajiban pemerintah  yg dibayar rakyat untuk mendidik rakyatnya agar lebih baik. Apalagi saya percaya masih banyak orang pinter di negri ini!!  #AniesBaswedan;0;0;0;0;in;1,46E+18;1,67E+18;Istiqomah_trus;https://twitter.com/Istiqomah_trus/status/1670829851320926208;0
Mon Jun 19 16:22:59 +0000 2023;1,67E+18;@Adibara79 @LANGKAHANIES @aniesbaswedan Kumat kagetannye... Waduch... Kaget saya... Iya kaget...;0;0;0;0;tl;1,45E+18;1,67E+18;Rafliyandinata;https://twitter.com/Rafliyandinata/status/1670829538140635136;0
Mon Jun 19 16:22:04 +0000 2023;1,67E+18;@ubegebe1 @aniesbaswedan Sebagai orang Jawa setelah nonton video ini, jadi semakin yakin untuk tidak memilih beliau.;1;2;0;3;in;2609743280;1,67E+18;SaptonoRagil;https://twitter.com/SaptonoRagil/status/1670829310096322561;0
Mon Jun 19 16:21:33 +0000 2023;1,67E+18;@kpktemananies @LANGKAHANIES @aniesbaswedan Lu Kate licik, busuk dll, cukup Buktikan aje sesuai fakta Nyang lu tau, jangan membegokkan diri lu sendiri... Emang lu senatural apeeeee....??? Emang lu sejujur apeeeee....???;0;0;0;2;in;1,45E+18;1,67E+18;Rafliyandinata;https://twitter.com/Rafliyandinata/status/1670829178059624448;0
Mon Jun 19 16:21:17 +0000 2023;1,67E+18;@veroaktivis @ekoboy_2 @aniesbaswedan Setuju .. Stadion JIS biaya pembangunan 5 Trilyun Utang ke Pusat 80% atau 4 TRILYUN Tapi Stadion bola itu bahkan GA STANDARD FIFA Lantas dia pensiun dan NINGGALIN UTANG 4 TRILYUN  Pemimpin kalo GA BECUS ya gitu Udah bangun Mahal, bahkan GA LOLOS SERTIFIKASI Federasi SepakBolanya https://t.co/YE7ewJRqq2;0;2;0;0;in;1,53E+18;1,67E+18;StefanAntonio__;https://twitter.com/StefanAntonio__/status/1670829113349935104;0
Mon Jun 19 16:17:52 +0000 2023;1,67E+18;@TomyMans1 @hc_poirot @aniesbaswedan Siapa pemain kelas internasional yg dimaksud? Apakah orang yg di video? Wkwkwkw..;0;0;0;0;in;1557693391;1,67E+18;zamal_wilda;https://twitter.com/zamal_wilda/status/1670828252414480384;1
Mon Jun 19 16:17:33 +0000 2023;1,67E+18;@Ryu53944310 @LANGKAHANIES @aniesbaswedan Cerdas dikit, pensiunan meninggal saat aktif waris ke anak ato istri ato suami, kan ikut kenaikan gaji pegawai aktif lol...;0;0;0;0;in;1,45E+18;1,67E+18;Rafliyandinata;https://twitter.com/Rafliyandinata/status/1670828173750304769;1
Mon Jun 19 16:16:23 +0000 2023;1,67E+18;@percikan2018id @siregar_elang @aniesbaswedan Memang kasus dia apa bang, kok suka sekali ungkit Harun Masiku;0;0;0;0;in;7,67E+17;1,67E+18;ardantaji;https://twitter.com/ardantaji/status/1670827877481480192;1
Mon Jun 19 16:16:20 +0000 2023;1,67E+18;Saya rasa narasi keris Diponegoro ini ga masuk jg ke orang Jawa. Kalo benar ini kerja konsultan, sebaiknya diganti aja konsultannya Pak @aniesbaswedan.;0;1;4;11;in;267083380;1,67E+18;ubegebe1;https://twitter.com/ubegebe1/status/1670827865292836864;1
Mon Jun 19 16:16:13 +0000 2023;1,67E+18;@Mdy_Asmara1701 @aniesbaswedan Pas kemana-mana naik private jet, dia lupa sama yang diatas. Koruptornya ketangkep gak bisa naik private jet lagi, dia bersandar sama yang diatas. Ahhh pusing aku sama cow!!;0;0;0;2;in;9,20E+17;1,67E+18;JoelCovid;https://twitter.com/JoelCovid/status/1670827836419227648;0
Mon Jun 19 16:16:11 +0000 2023;1,67E+18;@StefanAntonio__ @ekoboy_2 Yang milih dia Pak @aniesbaswedan ? Yang ngawasin dia kerja Pak Anies?  Kalau diawasi beneran kerusakan nya kecil kalau diawasi gak beneran, trilyunan dana melayang. https://t.co/Lrel0an03Q;0;2;0;0;in;110958319;1,67E+18;veroaktivis;https://twitter.com/veroaktivis/status/1670827828722667520;0
Mon Jun 19 16:15:54 +0000 2023;1,67E+18;Anies baswedan penyebab konflik nasdem https://t.co/MAiObx28CL;0;0;0;0;in;1,61E+18;1,67E+18;KristinBrucken3;https://twitter.com/KristinBrucken3/status/1670827755783749632;0
Mon Jun 19 16:15:18 +0000 2023;1,67E+18;@satriohendri @aniesbaswedan Cawapresnya siapapun ok aja??????????akar rumput hanya Anies yg diinginkan?? https://t.co/ronIgHpdkx;0;1;3;23;in;1,34E+18;1,67E+18;Hudakeyy;https://twitter.com/Hudakeyy/status/1670827606936100864;1
Mon Jun 19 16:14:56 +0000 2023;1,67E+18;@papabowo2024 @prabowo @ganjarpranowo @aniesbaswedan @wilijantoEP @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Ndons_Back @propaganda_99 @Kimberley_2024 @mericopedes @yusgijus @BANGSAygSUJUD ?? ?? ?? gopek?;0;1;0;3;in;1,55E+18;1,67E+18;CunCun86678118;https://twitter.com/CunCun86678118/status/1670827514854514688;1
Mon Jun 19 16:14:32 +0000 2023;1,67E+18;"Bongkar semuanye'. Pk @aniesbaswedan ungkap kelebihan bayar Kemenkeu transfer ke rekening guru eeeh gurunye kga' ade"". Priiiit... Noch jga' kelebihan bayar aibon akhirnya di bongkar pk Anies nyang sebelumnye muncul di anggaran. Sikat habis, Audit internal Kemenkeu""";0;0;0;0;in;1,45E+18;1,67E+18;Rafliyandinata;https://twitter.com/Rafliyandinata/status/1670827413209767938;0
Mon Jun 19 16:14:07 +0000 2023;1,67E+18;@Trending_Issue @KickAndyShow @aniesbaswedan mah ga punya malu, jadi hal biasa;0;0;0;0;in;155154024;1,67E+18;sofriee;https://twitter.com/sofriee/status/1670827308696113152;0
Mon Jun 19 16:13:08 +0000 2023;1,67E+18;@Kanseulir Manusia pinter ngomong... Rekalamasi aja nolak.. Manusia penipu palsu @aniesbaswedan;0;0;0;0;in;38426790;1,67E+18;odon_dah;https://twitter.com/odon_dah/status/1670827059483152385;0
Mon Jun 19 16:12:42 +0000 2023;1,67E+18;@jansen_jsp @BosPurwa Saya doa kan nnt abang jadi menteri nya @aniesbaswedan;0;0;0;0;in;229381492;1,67E+18;rdioto;https://twitter.com/rdioto/status/1670826950087315456;1
Mon Jun 19 16:12:17 +0000 2023;1,67E+18;Mendapatkan ucapan selamat dari @BukanNangis, ucapan yang cukup --dibilang aneh familiar, dibilang normal juga ga bgt--, tetapi saya sangat terhibur Tembusan: @jokowi @ganjarpranowo @prabowo @aniesbaswedan @SBYudhoyono @PDI_Perjuangan @alditaher_indo @coldplay @bandKUBURAN https://t.co/CAnTk1IX7b;0;2;0;7;in;1,27E+18;1,67E+18;AfillaDimas;https://twitter.com/AfillaDimas/status/1670826845712031746;1
Mon Jun 19 16:12:03 +0000 2023;1,67E+18;Ketua DPP Partai NasDem Taufik Basari atau Tobas menilai Anies Baswedan tidak akan mengumumkan cawapres pendampingnya sebelum berangkat menunaikan ibadah haji ke Tanah Suci. Sebab tidak ada urgency Anies mengumumkan pada waktu tersebut. “Kan berangkatnya… https://t.co/vurvdRfjqZ;0;0;0;0;in;46693036;1,67E+18;inilahdotcom;https://twitter.com/inilahdotcom/status/1670826790410145793;1
Mon Jun 19 16:10:19 +0000 2023;1,67E+18;Semesta menolak anies!! karma politik identitas sedang bekerja!!  #AniesBaswedan https://t.co/J7yxGWKS8N;0;0;0;0;in;1904185699;1,67E+18;euniceviacruci1;https://twitter.com/euniceviacruci1/status/1670826353577562112;0
Mon Jun 19 16:09:57 +0000 2023;1,67E+18;Anies hanya jadi boneka koalisi tak jelang!! gak guna dan rawan ditendang!!  #AniesBaswedan https://t.co/9DKWIjQrEG;0;0;0;0;in;1904185699;1,67E+18;euniceviacruci1;https://twitter.com/euniceviacruci1/status/1670826260354969601;0
Mon Jun 19 16:09:21 +0000 2023;1,67E+18;Sejak mendukung anies, Nasdem jadi suka ngibul!!  #AniesBaswedan https://t.co/0F1f3HJART;0;0;0;0;in;1904185699;1,67E+18;euniceviacruci1;https://twitter.com/euniceviacruci1/status/1670826110865784833;0
Mon Jun 19 16:09:13 +0000 2023;1,67E+18;@sonny_chandra @TeddGus AHY TIDAK LEMAH... Tidak memenuhi kriteria Anies. @AndiSinulingga @Andiarief__ @aniesbaswedan @AgusYudhoyono @SBYudhoyono @ManaluBasy23047 https://t.co/HV31tKjH2w;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670826074253713408;1
Mon Jun 19 16:08:57 +0000 2023;1,67E+18;@tagarabak @aniesbaswedan Ya tp kata mayoritas pendukun pak anies itu bakal dilabel berbau klenik jawa  lha ini malah di posting pencapaian;0;0;1;2;in;45100171;1,67E+18;DewiTuwuh;https://twitter.com/DewiTuwuh/status/1670826006888992769;1
Mon Jun 19 16:08:37 +0000 2023;1,67E+18;Kunjungan anies ke daerah tak ada manfaat!! pinter ngasih janji tapi gak ada aksi!!  #AniesBaswedan https://t.co/JmHcbhh6Ya;0;0;0;0;in;1904185699;1,67E+18;euniceviacruci1;https://twitter.com/euniceviacruci1/status/1670825925628555266;0
Mon Jun 19 16:08:17 +0000 2023;1,67E+18;#TimnasDay gimana pertandinganya sodara sodari? Klo projo udah nentuin sikap nih. @airlangga_hrt #AirlanggaHartarto #GolkarIndonesia #Prabowo #AniesBaswedan #GanjarPranowo #komediindonesia #Kocak #humor #ngakak https://t.co/8EWpC3o9wV;0;0;0;3;in;1,59E+18;1,67E+18;idnbersatu2024;https://twitter.com/idnbersatu2024/status/1670825841746673664;1
Mon Jun 19 16:07:33 +0000 2023;1,67E+18;@sejahterahman @KickAndyShow @aniesbaswedan Emang ada track record?  Lab covid yg diomongin di closed the door aja ampe skrng g jadi.;0;2;0;0;in;1,60E+18;1,67E+18;wanitakon;https://twitter.com/wanitakon/status/1670825657453133826;0
Mon Jun 19 16:07:21 +0000 2023;1,67E+18;@awalkoe @TeddGus PUAN cukup jadi KING MAKER..  AHY tidak memenuhi kriteria Anies. @AgusYudhoyono @aniesbaswedan @SBYudhoyono @Edhie_Baskoro @ManaluBasy23047 @YanHarahap @Andiarief__ https://t.co/BlO7sIjR3h;0;1;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670825604185493507;1
Mon Jun 19 16:07:06 +0000 2023;1,67E+18;@NasDem Sy warga Koja Jakut. Pileg 2019 pilih @ahmadsahroni88 @NasDem. Krn nasdem capreskn @aniesbaswedan yg boomgi warga miskin jkt bisa punya rmh DP0, boongi warga yg hidupnya susah, maka pileg yad, bye2 ahmadsahroni, bye2 nasdem, big NO for Anies https://t.co/Lm0fcJYYVx;0;0;2;1;in;274245826;1,67E+18;Yantidaryanti;https://twitter.com/Yantidaryanti/status/1670825544638947329;0
Mon Jun 19 16:06:23 +0000 2023;1,67E+18;@NalarNatural @tukangtwittter @tvOneNews @aniesbaswedan Apanya yang bangkit om?? Hutang Indonesia cuma di era ini semakin MEMBENGKAK PARAH, banyak hutang hutang, banyak pelanggar HAM, banyak DEMO salah satu nya demo terbesar Omnibuslaw, koruptor di tubuh pemerintahan jkw sendiri. Polisi bunuh polisi. https://t.co/k7LECgMAAv;0;3;0;0;in;1,62E+18;1,66E+18;masakanrasako;https://twitter.com/masakanrasako/status/1670825360521584641;0
Mon Jun 19 16:06:14 +0000 2023;1,67E+18;@papabowo2024 @prabowo @ganjarpranowo @aniesbaswedan @wilijantoEP @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Ndons_Back @propaganda_99 @Kimberley_2024 @mericopedes @yusgijus @BANGSAygSUJUD Njirrr gope...murah bener ????;0;1;0;4;in;1,35E+18;1,67E+18;genx36545403;https://twitter.com/genx36545403/status/1670825325981495297;1
Mon Jun 19 16:05:37 +0000 2023;1,67E+18;@malahi_yasir @Kang_Yudi21 @TeddGus AHY tidak memenuhi kriteria Anies. @AgusYudhoyono @aniesbaswedan @Andiarief__ @ManaluBasy23047 https://t.co/1VLRfdQIcx;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670825169798193154;1
Mon Jun 19 16:04:56 +0000 2023;1,67E+18;Akhirnya mereka pada pulang ke jawa...????  Dan pak @aniesbaswedan tetap di jakarta untuk meneruskan dan menahkodai negeri ini untuk menjadi lebih baik...  Insyaallah....;0;0;0;1;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670824997567483904;1
Mon Jun 19 16:03:23 +0000 2023;1,67E+18;@jansen_jsp @aniesbaswedan Terimakasih kuliahnya Bang.;0;0;0;0;in;2391353035;1,67E+18;adi_marz07;https://twitter.com/adi_marz07/status/1670824609158135808;1
Mon Jun 19 16:03:17 +0000 2023;1,67E+18;@AyangCakep Akhirnya mereka pada pulang ke jawa...????  Dan pak @aniesbaswedan tetap di jakarta untuk meneruskan dan menahkodai negeri ini untuk menjadi lebih baik...  Insyaallah....;0;0;0;1;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670824581626761216;1
Mon Jun 19 16:02:59 +0000 2023;1,67E+18;@antono_putra @TeddGus AHY TIDAK MEMENUHI KRITERIA Anies sebaga cawapres. @aniesbaswedan  @Andiarief__ @SBYudhoyono @AgusYudhoyono @BennyHarmanID @PDemokrat @ManaluBasy23047 @Edhie_Baskoro https://t.co/sraIJDCa1P;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670824508897525761;1
Mon Jun 19 16:02:50 +0000 2023;1,67E+18;@kangdede78 @aniesbaswedan @erickthohir ga malu pak punya komisaris begini?;0;0;0;0;in;1,67E+18;1,67E+18;IkToomee;https://twitter.com/IkToomee/status/1670824469190017024;0
Mon Jun 19 16:02:21 +0000 2023;1,67E+18;@Trending_Issue @KickAndyShow Bacot emang tak bertulang ya nies @aniesbaswedan;0;0;0;1;in;1,45E+18;1,67E+18;triliuner007;https://twitter.com/triliuner007/status/1670824348649930753;0
Mon Jun 19 16:00:49 +0000 2023;1,67E+18;@prabawananda @PDI_Perjuangan @aniesbaswedan Ni presiden terbaik gue !!! https://t.co/2EfuDGbMcE;0;0;0;0;in;9,23E+17;1,67E+18;Radikulan;https://twitter.com/Radikulan/status/1670823960089608192;1
Mon Jun 19 16:00:16 +0000 2023;1,67E+18;@BosPurwa Bersatu   Berjuang        Bersama ANIES BASWEDAN    DEMI PERUBAHAN YG LEBIH BAIK;0;0;3;36;in;1,48E+18;1,67E+18;AgusBud37192967;https://twitter.com/AgusBud37192967/status/1670823823581782021;1
Mon Jun 19 16:00:01 +0000 2023;1,67E+18;Beredar kabar Anies Baswedan pergi haji di tanggal yang sama dengan Puan Maharani. PDIP menilai jikapun kabar itu benar maka hanya sebagai kebetulan. https://t.co/6FEk6I42bm;0;1;0;17;in;69183155;1,67E+18;detikcom;https://twitter.com/detikcom/status/1670823758154678274;1
Mon Jun 19 15:59:57 +0000 2023;1,67E+18;@patriot016610 @aniesbaswedan Anies gagal nyapres 1 kampung gila massal..kasihan ya;0;0;0;0;in;1,45E+18;1,67E+18;triliuner007;https://twitter.com/triliuner007/status/1670823741784494080;0
Mon Jun 19 15:58:25 +0000 2023;1,67E+18;"Anies Baswedan ketika ditanya apakah akan melanjutkan pembangunan IKN, menjawab  Ini (IKN) adalah Undang-undang. ... harus dilaksanakan oleh penyelenggara negara... Saya dalam mengalokasikan anggaran, kalau misalnya bertugas, harus mengambil keputusan-keputusan.""  dengan gestur https://t.co/XVSh7FTDLK""";0;1;0;0;in;361210801;1,67E+18;tawakaal;https://twitter.com/tawakaal/status/1670823356273418242;1
Mon Jun 19 15:58:07 +0000 2023;1,67E+18;@Imelerrys @aniesbaswedan Mudah mudahan photo ini juga dikoleksi, karena menginspirasi perubahan sikap pria beristri terhadap wa Ita muda yg bukan istrinya... https://t.co/MSxUllwR3y;0;0;0;1;in;1,49E+18;1,67E+18;pieteriskandar0;https://twitter.com/pieteriskandar0/status/1670823281568669696;1
Mon Jun 19 15:57:50 +0000 2023;1,67E+18;@KanjengRaden_ @sarah_enjeuLL @Kanjeng2022 @aniesbaswedan Dengan berbagai framing, fitnah Nuduh HRS mesum tapi tak pernah terbukti sampai dg sekarang...  Tapi yg terbukti caboel ternyata barisannya...?? https://t.co/8HxYeUS2Yj;1;1;0;0;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670823210496167937;0
Mon Jun 19 15:57:32 +0000 2023;1,67E+18;@JoeWongJaVa @sarah_enjeuLL @Kanjeng2022 @aniesbaswedan Padahal baru di omongin.. dah datang lagi pembahasan yg lain..   ??????;0;1;0;0;in;1,60E+18;1,67E+18;_KanjengRaden;https://twitter.com/_KanjengRaden/status/1670823135212601345;1
Mon Jun 19 15:57:16 +0000 2023;1,67E+18;@Trending_Issue @KickAndyShow Jangan sampai bangsa ini KALAH oleh KEBODOHAN atas nama KATA KATA,   ya kan Pak @aniesbaswedan ?;0;0;0;15;in;2224966111;1,67E+18;Rriskand;https://twitter.com/Rriskand/status/1670823067986333697;0
Mon Jun 19 15:57:10 +0000 2023;1,67E+18;@HermanLanang86 @TeddGus SOMBONG dan GA TAU DIRI... @aniesbaswedan @ManaluBasy23047;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670823041427963907;0
Mon Jun 19 15:56:09 +0000 2023;1,67E+18;@AyatMamas @prajnamu @setyosby @aniesbaswedan Berikan contoh gebrakannya apa?!;0;0;0;0;in;1022221764;1,67E+18;NurahmanMustari;https://twitter.com/NurahmanMustari/status/1670822787358023686;1
Mon Jun 19 15:56:04 +0000 2023;1,67E+18;Bapak Anies Baswedan... bersama kang mas -kang mas Ngamen. Sedangkan BPK Ganjar Pranowo bersama Bung Iwan fals.....    Mohon maaf saya tdk ada menjelekkan pihak manapun ya?   ???????????????? https://t.co/vk2LqHqsYV;0;2;5;22;in;830407698;1,67E+18;MEI_ARD1ANSYAH;https://twitter.com/MEI_ARD1ANSYAH/status/1670822767661584384;1
Mon Jun 19 15:55:45 +0000 2023;1,67E+18;Julukan Baru Pendukung Anies Baswedan : Mister Hoax of Indonesia  === Gempa Emi Martinez Marselino Lilipaly Vietnam Casemiro Asnawi Elkan Biji Kerasa Mac Allister Scaloni Marceng De Paul Alvarez Enzo INDOMY WITH JIMIN Kasad Dudung Abdurachman https://t.co/QP4RkQqmIn;0;4;3;11;in;1,53E+18;1,67E+18;AmandaIhsanudd1;https://twitter.com/AmandaIhsanudd1/status/1670822687822991360;0
Mon Jun 19 15:55:40 +0000 2023;1,67E+18;"@putrafajar1945 @aniesbaswedan @jokowi @basuki_btp ??????! ???????????? ????????! ?????? Fix! Pak @aniesbaswedan bikin rakyat tetangga panik! ?? Sampe ada yg nyangka ebong"" noh ?? https://t.co/BjBZO81SKQ""";0;0;0;0;in;1,54E+18;1,67E+18;DanteSpeak_USA_;https://twitter.com/DanteSpeak_USA_/status/1670822664104202240;0
Mon Jun 19 15:55:32 +0000 2023;1,67E+18;Dugaan saya mbak Yeni Wahid. Sebab mbak Yeni memiliki prinsip dan pandangan nilai yang sama dengan Anies Baswedan.;0;0;0;0;in;1,29E+18;1,67E+18;Agusmal11;https://twitter.com/Agusmal11/status/1670822633972305920;1
Mon Jun 19 15:55:29 +0000 2023;1,67E+18;@STresnowat1 @aniesbaswedan @PDemokrat @Dennysiregar7 Mohon ini ditanggapi juga mbak @STresnowat1 https://t.co/xe263AQwqo;0;0;0;0;in;1,51E+18;1,67E+18;anis_metropool;https://twitter.com/anis_metropool/status/1670822620164665346;0
Mon Jun 19 15:55:22 +0000 2023;1,67E+18;@9313Wak @Rahmah0845 @DahonoB @03__nakula @bapakbagus4 @bentangnegeri @BudTeguh @CahNgaritProf @catur145 @mak_iyik @hilalmultibiz @aniesbaswedan Yah mulai klo dah kepojok ga bisa jawab keluar kata2 begini,segitu doang?;0;0;0;0;in;98049141;1,67E+18;JackulHadi832;https://twitter.com/JackulHadi832/status/1670822591081361408;0
Mon Jun 19 15:54:03 +0000 2023;1,67E+18;@putri_Aalona @aniesbaswedan Jelas gak diteruskan biar jadi hambalang jilid kedua,jadi menteri dipecat, jadi gubernur budeg gak mau denger keluhan rakyatnya, masa Gini ini dijadiin presiden, gw mAh ogah punya presiden begini, pilihan GW siapa saja asal bukan dia.;0;0;0;0;in;593346914;1,67E+18;Andrataz79;https://twitter.com/Andrataz79/status/1670822258762469377;0
Mon Jun 19 15:53:34 +0000 2023;1,67E+18;@KanjengRaden_ @sarah_enjeuLL @Kanjeng2022 @aniesbaswedan Benarkah firman Tuhan?? https://t.co/moesEX9rVV;0;1;0;0;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670822139015090176;0
Mon Jun 19 15:52:29 +0000 2023;1,67E+18;@AndiSinulingga maksud kau @aniesbaswedan omong kosong  ?   ??????;0;0;0;0;in;1,60E+18;1,67E+18;TampubolonTjoki;https://twitter.com/TampubolonTjoki/status/1670821865135431683;0
Mon Jun 19 15:51:42 +0000 2023;1,67E+18;@RusliyaU @Yurissa_Samosir Anies HARUS DITENGGELAMKAN. Tidak sesuai dengan syariat Islam. @aniesbaswedan @UasAbdulSomad @official_uas @ManaluBasy23047 https://t.co/KmIKCsQsyV;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670821666342191105;0
Mon Jun 19 15:51:32 +0000 2023;1,67E+18;Ini tanda pemimpin yg hanya mendengar laporan anak buah / tdk turun ke lapangan, bahkan bisa jadi tdk mengerti persoalan2 yg terjadi.  Tp yg paling gila, adalah berani menantang umum, dlm membuktikan hal2 yg faktual. Sakit .... @aniesbaswedan  @tatakujiyati  @musniumar  @NasDem;0;0;0;0;in;552801745;1,67E+18;lucky_tampilang;https://twitter.com/lucky_tampilang/status/1670821625682599936;1
Mon Jun 19 15:49:02 +0000 2023;1,67E+18;@marlina_idha @aniesbaswedan Anies tidak bisa jadi presiden. BUKAN INDONESIA ASLI. @ManaluBasy23047  @ReflyHZ;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670820998248280064;0
Mon Jun 19 15:48:48 +0000 2023;1,67E+18;@papabowo2024 @prabowo @ganjarpranowo @aniesbaswedan @wilijantoEP @AndreasSolusi @are_inismyname @Bank_Joee_ @bengkeldodo @Ndons_Back @propaganda_99 @Kimberley_2024 @mericopedes @yusgijus @BANGSAygSUJUD Cara dapatin centang biru piye mas? ??;0;4;1;11;in;1,27E+18;1,67E+18;Tan_Mar3M;https://twitter.com/Tan_Mar3M/status/1670820936256466944;1
Mon Jun 19 15:48:34 +0000 2023;1,67E+18;@JackulHadi832 @Rahmah0845 @DahonoB @03__nakula @bapakbagus4 @bentangnegeri @BudTeguh @CahNgaritProf @catur145 @mak_iyik @hilalmultibiz FalsafaH ini yg terapkan oleh  @aniesbaswedan pada pendukungnya krn semuanya bego, blo'on, bahlol, songong dan tolol https://t.co/V1TlX9J436;0;1;0;0;in;1,52E+18;1,67E+18;9313Wak;https://twitter.com/9313Wak/status/1670820879666921475;0
Mon Jun 19 15:47:40 +0000 2023;1,67E+18;@KanjengRaden_ @sarah_enjeuLL @Kanjeng2022 @aniesbaswedan Kadran kadrun kadran kadrun...  Nih yg kau maksud kali.. https://t.co/f2wdAbrW5i;1;2;0;0;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670820654277611520;0
Mon Jun 19 15:47:03 +0000 2023;1,67E+18;@Adra_silent @Yurissa_Samosir @aniesbaswedan @AgusYudhoyono Kalo BUKAN AHY,  PARTAI DEMOKRAT HENGKANG . @Andiarief__ @aniesbaswedan @AgusYudhoyono @SBYudhoyono @ManaluBasy23047 https://t.co/qGEY1D6j9U;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670820498815746048;1
Mon Jun 19 15:46:18 +0000 2023;1,67E+18;ORANG YANG DIJEGAL BIASANYA ORANG YANG BERNILAI TINGGI. Orang yang Bernilai Rendah, tidak mungkin akan dijegal, karena Orang yang menjegalnya Bernilai lebih rendah. Kita Doakan Semoga para Penjegal diberikan kesempatan menyaksikan Pelantikan @aniesbaswedan sebagai Presiden RI.;0;0;1;8;in;2266842889;1,67E+18;ZoelHayat;https://twitter.com/ZoelHayat/status/1670820310004953089;1
Mon Jun 19 15:45:18 +0000 2023;1,67E+18;@Indra_EMC @SBYudhoyono @aniesbaswedan @jokowi Anies ga ngopi, asam lambungnya suka kumat. Akhirnya ga bs gabung jd presiden??;0;0;0;0;in;1,41E+18;1,67E+18;BatistutaDelta;https://twitter.com/BatistutaDelta/status/1670820054567645185;0
Mon Jun 19 15:45:12 +0000 2023;1,67E+18;@Minnie_imut Itu kan hasil pemikiran otak genius.... Yg IQ nya 220. ....tak usah dipikir lagi. ... @aniesbaswedan;0;0;0;0;in;364492455;1,67E+18;DRadjikin;https://twitter.com/DRadjikin/status/1670820032329445376;1
Mon Jun 19 15:45:10 +0000 2023;1,67E+18;@bintangku206 @Yurissa_Samosir @psi_id @Giring_Ganesha Nunggu ANIES MEMBATALKAN DIRI sebagai CAPRES.  Sangat mengharukan pastinya. @aniesbaswedan  @ManaluBasy23047 https://t.co/10dRzCEMS4;0;0;0;0;in;1,65E+18;1,67E+18;AbuAlQossim;https://twitter.com/AbuAlQossim/status/1670820021013213185;0
Mon Jun 19 15:45:03 +0000 2023;1,67E+18;@DokterTifa @aniesbaswedan Kalau saya jadi @aniebaswedan  maka saya pilih @DokterTifa jadi Wapres ????;0;0;0;0;in;1,66E+18;1,67E+18;dencik9999;https://twitter.com/dencik9999/status/1670819991946674176;1
Mon Jun 19 15:44:35 +0000 2023;1,67E+18;@wanitakon @KickAndyShow @aniesbaswedan ???? dari track record masing2 kandidat capres kita bisa lihat @aniesbaswedan yg terbaik bro..;0;2;0;1;in;2425211274;1,67E+18;sejahterahman;https://twitter.com/sejahterahman/status/1670819877165346817;1
Mon Jun 19 15:43:54 +0000 2023;1,67E+18;@KanjengRaden_ @sarah_enjeuLL @Kanjeng2022 @aniesbaswedan Entar dibilang kitab dewasa 18+ pada mewek....mau dibuka isi ayat2 kitabmu disini??!..????;0;1;0;0;in;9,11E+17;1,67E+18;JoeWongJaVa;https://twitter.com/JoeWongJaVa/status/1670819704016105474;1
Mon Jun 19 15:43:11 +0000 2023;1,67E+18;@sgits1 @Adra_silent Kl tdk hoax bukan pendukung @aniesbaswedan  namanya ??;0;0;0;0;in;1,60E+18;1,67E+18;alqodrifaqih;https://twitter.com/alqodrifaqih/status/1670819523195461633;0
