created_at;id_str;full_text;sentimen;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Sep 30 20:30:20 +0000 2023;1,71E+18;@ekowboy2 Aku sih tetap pilih pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;SeokjinSayang;https://twitter.com/SeokjinSayang/status/1708217738802733232
Sat Sep 30 20:30:13 +0000 2023;1,71E+18;@_Rizmaya__ Presiden memberi bukti bahwa Ganjar adalah mitra strategis dalam menjaga kedaulatan pangan;1;0;0;0;0;in;1,61E+18;1,71E+18;kepinx22;https://twitter.com/kepinx22/status/1708217708293349759
Sat Sep 30 20:30:04 +0000 2023;1,71E+18;@_Rizmaya__ Permintaan persiapan rencana kerja menjadi manifestasi nyata dari sinergi antara Jokowi dan Ganjar;1;0;0;0;0;in;1,61E+18;1,71E+18;kennx21;https://twitter.com/kennx21/status/1708217669256929606
Sat Sep 30 20:29:44 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi menegaskan dukungannya pada Ganjar melalui tugas krusial terkait kedaulatan pangan;1;0;0;0;0;in;1,61E+18;1,71E+18;sanggadew;https://twitter.com/sanggadew/status/1708217587556069442
Sat Sep 30 20:29:35 +0000 2023;1,71E+18;@_Rizmaya__ Presiden menyampaikan pesan kuat bahwa Ganjar adalah pemimpin yang diandalkan;1;0;0;0;0;in;1,61E+18;1,71E+18;assekris;https://twitter.com/assekris/status/1708217548767166815
Sat Sep 30 20:29:24 +0000 2023;1,71E+18;"@Bams_Jilid2 Lanjutkan pak Ganjar, semua program mu amat sangat bermanfaat emang cuma pak Ganjar Paling Mengerti""";1;0;0;0;0;in;1,59E+18;1,71E+18;woyzailyla;https://twitter.com/woyzailyla/status/1708217504634720462
Sat Sep 30 20:29:22 +0000 2023;1,71E+18;@ganjarpranowo Ini baru namanya kreativitas, Pak Ganjar! Keren abis modifikasinya.;;0;0;0;0;in;1,52E+18;1,71E+18;EniMarisahab;https://twitter.com/EniMarisahab/status/1708217494492865002
Sat Sep 30 20:29:14 +0000 2023;1,71E+18;@_Rizmaya__ Presiden Jokowi memberikan sinyal bahwa ia melihat potensi luar biasa dalam kepemimpinan Ganjar;1;0;0;0;0;in;7,91E+17;1,71E+18;matsouleh;https://twitter.com/matsouleh/status/1708217463010369690
Sat Sep 30 20:29:05 +0000 2023;1,71E+18;@_Rizmaya__ Langkah ini dapat dianggap sebagai langkah nyata untuk memperkuat kolaborasi Jokowi-Ganjar;1;0;0;0;0;in;7,91E+17;1,71E+18;siparmani;https://twitter.com/siparmani/status/1708217424561213749
Sat Sep 30 20:28:56 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi meminta Ganjar untuk memimpin dalam aspek yang sangat strategis untuk negara;1;0;0;0;0;in;1,60E+18;1,71E+18;epinnay;https://twitter.com/epinnay/status/1708217385994653995
Sat Sep 30 20:28:45 +0000 2023;1,71E+18;@_Rizmaya__ Permintaan ini menunjukkan bahwa Jokowi melihat Ganjar sebagai sosok yang mampu memberikan solusi konkret;1;0;0;0;0;in;1,61E+18;1,71E+18;bbnandaa;https://twitter.com/bbnandaa/status/1708217339936944339
Sat Sep 30 20:28:38 +0000 2023;1,71E+18;@BANGSAygSUJUD @bengkeldodo @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @are_inismyname @genx36545403 @Kimberley_2024 @Chaves1305 @0K4Y19 Pak PS no pak Ganjar yes;1;0;0;0;0;in;9,19E+17;1,71E+18;LalaSeokjin;https://twitter.com/LalaSeokjin/status/1708217310190944314
Sat Sep 30 20:28:36 +0000 2023;1,71E+18;@_Rizmaya__ Presiden memberikan dukungan langsung dalam memetakan strategi kedaulatan pangan bersama Ganjar;1;0;0;0;0;in;1,61E+18;1,71E+18;ucysina;https://twitter.com/ucysina/status/1708217300854448544
Sat Sep 30 20:28:32 +0000 2023;1,71E+18;emang Ganjar Paling Mengerti deh soal spp di sekolah tingkat sma smk slb negeri di jateng di gratiskan sejak tahun 2020. Mantap emang Pak Ganjar https://t.co/WSPZ4vVqID;1;0;0;0;0;in;1,69E+18;1,71E+18;zndnieenejej;https://twitter.com/zndnieenejej/status/1708217286044348519
Sat Sep 30 20:28:30 +0000 2023;1,71E+18;@ganjarpranowo Pemuda-pemuda kita adalah sumber inspirasi yang tak ternilai, Pak Ganjar. Terima kasih atas kontribusi mereka dalam berinovasi.;1;0;0;0;0;in;1,47E+18;1,71E+18;malinda_rizqina;https://twitter.com/malinda_rizqina/status/1708217277542515058
Sat Sep 30 20:28:26 +0000 2023;1,71E+18;@_Rizmaya__ Langkah ini bisa diartikan sebagai pembuktian nyata dari soliditas hubungan politik Jokowi-Ganjar;1;0;0;0;0;in;1,61E+18;1,71E+18;firmansxt;https://twitter.com/firmansxt/status/1708217260358373870
Sat Sep 30 20:28:22 +0000 2023;1,71E+18;@BANGSAygSUJUD @bengkeldodo @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @are_inismyname @genx36545403 @Kimberley_2024 @Chaves1305 @0K4Y19 Pak Ganjar sih pasti akan makin sukses;1;0;0;0;0;in;9,19E+17;1,71E+18;Sssshhh10767012;https://twitter.com/Sssshhh10767012/status/1708217243497308496
Sat Sep 30 20:28:18 +0000 2023;1,71E+18;@_Rizmaya__ Permintaan Jokowi membuktikan bahwa Ganjar dipandang sebagai pemimpin yang memiliki visi jelas;1;0;0;0;0;in;1,61E+18;1,71E+18;pikacuay;https://twitter.com/pikacuay/status/1708217226342645879
Sat Sep 30 20:28:03 +0000 2023;1,71E+18;@Nikmatul_Sg @ganjarpranowo Biarlah apa kata mereka, yang penting kita fokus dukung Ganjar. Bersama kita menangkan Ganjar Pranowo Presiden RI 2024;1;0;0;0;0;in;1,59E+18;1,71E+18;woyzailyla;https://twitter.com/woyzailyla/status/1708217162048090607
Sat Sep 30 20:28:02 +0000 2023;1,71E+18;@BANGSAygSUJUD @bengkeldodo @Lembayung071 @Ndaxwz @Minietweets_ @mpoklela7 @are_inismyname @genx36545403 @Kimberley_2024 @Chaves1305 @0K4Y19 Mending pak Ganjar kemana2;1;0;0;0;0;in;9,19E+17;1,71E+18;HeyboygovoteHey;https://twitter.com/HeyboygovoteHey/status/1708217157274996750
Sat Sep 30 20:28:01 +0000 2023;1,71E+18;@_Rizmaya__ Presiden menyampaikan pesan bahwa kedaulatan pangan adalah prioritas bersama dengan Ganjar;1;0;0;0;0;in;1,59E+18;1,71E+18;baimndu;https://twitter.com/baimndu/status/1708217154175451192
Sat Sep 30 20:27:56 +0000 2023;1,71E+18;@geloraco @PDI_Perjuangan mencoba bermain dua kaki hehe.. alih alih jika Ganjar Pranono gagal, masih ada Gibran he.e.e;1;0;0;0;0;in;1,70E+18;1,71E+18;banyaktan;https://twitter.com/banyaktan/status/1708217131874001342
Sat Sep 30 20:27:52 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi memberikan dukungan konkret dengan mempercayakan Ganjar untuk mengatur strategi kedaulatan pangan;1;0;0;0;0;in;1,60E+18;1,71E+18;bmpinpin;https://twitter.com/bmpinpin/status/1708217116468625799
Sat Sep 30 20:27:41 +0000 2023;1,71E+18;@ganjarpranowo Perubahan yang dilakukan oleh pemuda-pemuda kita memang mengesankan, Pak Ganjar. Semoga semangat kreativitas mereka tetap berkobar!;1;0;0;0;0;in;1,50E+18;1,71E+18;AyundaHermawati;https://twitter.com/AyundaHermawati/status/1708217069014290682
Sat Sep 30 20:27:40 +0000 2023;1,71E+18;emang Ganjar Paling Mengerti deh soal spp di sekolah tingkat sma smk slb negeri di jateng di gratiskan sejak tahun 2020. Mantap emang Pak Ganjar https://t.co/ojiZY6vElt;;0;0;0;0;in;1,69E+18;1,71E+18;dehebejeeb;https://twitter.com/dehebejeeb/status/1708217068242506213
Sat Sep 30 20:27:33 +0000 2023;1,71E+18;@_Rizmaya__ Presiden Jokowi memberikan tanggung jawab penting kepada Ganjar sebagai bentuk dukungan nyata;1;0;0;0;0;in;1,60E+18;1,71E+18;riscaddd;https://twitter.com/riscaddd/status/1708217038068707739
Sat Sep 30 20:27:25 +0000 2023;1,71E+18;@_Rizmaya__ Langkah ini mengindikasikan bahwa Jokowi melihat Ganjar sebagai pemimpin yang dapat diandalkan;1;0;0;0;0;in;1,60E+18;1,71E+18;beribengka;https://twitter.com/beribengka/status/1708217004145160580
Sat Sep 30 20:27:07 +0000 2023;1,71E+18;@_Rizmaya__ Permintaan ini dapat dianggap sebagai langkah strategis dalam mendukung visi Ganjar untuk kedaulatan pangan;1;0;0;0;0;in;1,60E+18;1,71E+18;ronyaley;https://twitter.com/ronyaley/status/1708216926332424277
Sat Sep 30 20:26:58 +0000 2023;1,71E+18;@_Rizmaya__ Presiden memberikan sinyal bahwa Ganjar adalah pemimpin yang dapat membawa perubahan nyata;1;0;0;0;0;in;1,59E+18;1,71E+18;rismaniq;https://twitter.com/rismaniq/status/1708216890886373710
Sat Sep 30 20:26:56 +0000 2023;1,71E+18;@ganjarpranowo Keren banget modifikasinya, Pak Ganjar! Ini dia bukti kalau anak muda kita tuh kreatif abis! 💪;1;0;0;0;0;in;1,51E+18;1,71E+18;Andriyas45;https://twitter.com/Andriyas45/status/1708216882007023880
Sat Sep 30 20:26:55 +0000 2023;1,71E+18;@Belle_fleur01 Ganjar🤣🤭;1;0;0;0;0;in;1,35E+18;1,71E+18;Janawan12;https://twitter.com/Janawan12/status/1708216879956078638
Sat Sep 30 20:26:51 +0000 2023;1,71E+18;@lavizkaleini mantap pak ganjar;1;0;0;0;1;in;1,66E+18;1,71E+18;ganjar_update;https://twitter.com/ganjar_update/status/1708216862000173555
Sat Sep 30 20:26:50 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi menunjukkan keyakinan dalam kapabilitas Ganjar melalui permintaan ini;1;0;0;0;0;in;1,59E+18;1,71E+18;ciputtey;https://twitter.com/ciputtey/status/1708216856212086808
Sat Sep 30 20:26:41 +0000 2023;1,71E+18;@SahabatSaber Jangan sampai salah pilih yuk, pilih yang pasti dan jelas kinerjanya Ganjar Pranowo. Ganjar Paling Mengerti;1;0;0;0;0;in;1,59E+18;1,71E+18;woyzailyla;https://twitter.com/woyzailyla/status/1708216819365146765
Sat Sep 30 20:26:30 +0000 2023;1,71E+18;@ganjarpranowo Tidak ada yang bisa menyangkal bahwa pemuda-pemuda kita adalah aset berharga bagi bangsa ini. Teruslah menginspirasi, Pak Ganjar!;1;0;0;0;0;in;1,50E+18;1,71E+18;SantiKumala99;https://twitter.com/SantiKumala99/status/1708216774477648299
Sat Sep 30 20:26:24 +0000 2023;1,71E+18;@kiki_daliyo pak ganjar yang terbaik, mengerti apa yang dibutuhkan oleh rakyat;1;0;0;0;0;in;1,65E+18;1,71E+18;nikyselamanya23;https://twitter.com/nikyselamanya23/status/1708216748028416376
Sat Sep 30 20:26:11 +0000 2023;1,71E+18;@ganjarpranowo Keberhasilan Ganjar dalam memimpin Jawa Tengah menjadi bukti kompetensinya sebagai calon presiden.;1;0;0;0;0;in;1,70E+18;1,71E+18;coolteresa0;https://twitter.com/coolteresa0/status/1708216695469551894
Sat Sep 30 20:26:10 +0000 2023;1,71E+18;@Umar_Hasibuan__ Ganjar lebih parah lagi pak jongos partai…!! Yg di dalamnya banyak anak pki;1;0;0;0;0;in;4739221033;1,71E+18;sukirman_isma;https://twitter.com/sukirman_isma/status/1708216689253654909
Sat Sep 30 20:26:06 +0000 2023;1,71E+18;@_Rizmaya__ Presiden Jokowi memberikan indikasi jelas bahwa ia berada di belakang upaya Ganjar dalam meningkatkan ketahanan pangan;1;0;0;0;0;in;1,61E+18;1,71E+18;dekputy;https://twitter.com/dekputy/status/1708216674388975919
Sat Sep 30 20:26:06 +0000 2023;1,71E+18;@Stev3n_Peg3l Klo yg pengen ada PERUBAHAN di indonesia, ya gak bakal pilih prabowo / ganjar lah.;1;0;0;0;0;in;1,60E+18;1,71E+18;Yedi_ExTKI;https://twitter.com/Yedi_ExTKI/status/1708216670601589173
Sat Sep 30 20:26:02 +0000 2023;1,71E+18;@Lembayung071 Pak Ganjar pasti sukses;1;0;0;0;0;in;9,19E+17;1,71E+18;NamjoonSayang;https://twitter.com/NamjoonSayang/status/1708216654310867228
Sat Sep 30 20:26:00 +0000 2023;1,71E+18;@ganjarpranowo Keren banget nih modifikasi, Pak Ganjar! Anak muda kita emang penuh kreativitas. 👍;1;0;0;0;0;in;1,47E+18;1,71E+18;KasimottoB;https://twitter.com/KasimottoB/status/1708216646517797199
Sat Sep 30 20:25:54 +0000 2023;1,71E+18;@ganjarpranowo Saya yakin Ganjar akan membawa perubahan positif bagi Indonesia jika terpilih sebagai presiden.;1;0;0;0;0;in;1,70E+18;1,71E+18;coolteresa0;https://twitter.com/coolteresa0/status/1708216623436607633
Sat Sep 30 20:25:53 +0000 2023;1,71E+18;@ganjarpranowo Pemuda-pemuda kita memiliki potensi luar biasa dalam melakukan modifikasi, Pak Ganjar. Semoga semangat kreativitas mereka terus membara!;1;0;0;0;0;in;1,50E+18;1,71E+18;hesty_crystal;https://twitter.com/hesty_crystal/status/1708216617870799252
Sat Sep 30 20:25:49 +0000 2023;1,71E+18;@Lembayung071 Aku sih selalu yakin sama pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;senggolbacokcuk;https://twitter.com/senggolbacokcuk/status/1708216599185064128
Sat Sep 30 20:25:48 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi memberikan tugas krusial kepada Ganjar sebagai bentuk dukungan dan kepercayaan;1;0;0;0;0;in;1,60E+18;1,71E+18;amengliya;https://twitter.com/amengliya/status/1708216594923692137
Sat Sep 30 20:25:34 +0000 2023;1,71E+18;Soal Cawapres Ganjar, PDIP: Berkontemplasi saat Bulan Purnama https://t.co/yQQdy4zbqy;1;0;0;0;0;in;55507370;1,71E+18;tvOneNews;https://twitter.com/tvOneNews/status/1708216539525390621
Sat Sep 30 20:25:32 +0000 2023;1,71E+18;@Lembayung071 Pak Ganjar mah paling bisa memajukan Indonesia;1;0;0;0;0;in;9,19E+17;1,71E+18;LalaSeokjin;https://twitter.com/LalaSeokjin/status/1708216531317104738
Sat Sep 30 20:25:30 +0000 2023;1,71E+18;@_Rizmaya__ Presiden memberikan sinyal bahwa Ganjar Pranowo adalah mitra yang diandalkan dalam agenda kedaulatan pangan;1;0;0;0;0;in;1,62E+18;1,71E+18;pepenbgs;https://twitter.com/pepenbgs/status/1708216522114748773
Sat Sep 30 20:25:27 +0000 2023;1,71E+18;@ganjarpranowo Ganjar Pranowo adalah pemimpin yang tegas, jujur, dan berkomitmen untuk kebaikan rakyat.;1;0;0;0;0;in;1,70E+18;1,71E+18;AndalanTit22473;https://twitter.com/AndalanTit22473/status/1708216509833851338
Sat Sep 30 20:25:17 +0000 2023;1,71E+18;@SahabatSaber maju terus pak Ganjar;1;0;0;0;0;in;1,65E+18;1,71E+18;nikyselamanya23;https://twitter.com/nikyselamanya23/status/1708216467987349649
Sat Sep 30 20:25:17 +0000 2023;1,71E+18;@Lembayung071 Jangan meragukan pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;Sssshhh10767012;https://twitter.com/Sssshhh10767012/status/1708216466888405449
Sat Sep 30 20:25:16 +0000 2023;1,71E+18;Ganjar Pranowo pemimpin berdaulat pro rakyat https://t.co/qlmrGl8M96;1;0;0;0;0;in;1,68E+18;1,71E+18;MyungA69301;https://twitter.com/MyungA69301/status/1708216462064963820
Sat Sep 30 20:25:13 +0000 2023;1,71E+18;@kiki_daliyo Emang si Ganjar Paling Mengerti , pokoknya apapun yang kau tanam itu yang akan kau tuai;1;0;0;0;0;in;1,59E+18;1,71E+18;woyzailyla;https://twitter.com/woyzailyla/status/1708216452040606072
Sat Sep 30 20:25:12 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi memberikan dukungan konkret dengan mengarahkan Ganjar pada langkah strategis kedaulatan pangan;1;0;0;0;0;in;1,62E+18;1,71E+18;punasyah;https://twitter.com/punasyah/status/1708216447279956179
Sat Sep 30 20:25:11 +0000 2023;1,71E+18;@ganjarpranowo Ganjar Pranowo memiliki track record yang solid dalam kepemimpinan, dan saya mendukungnya sebagai calon presiden.;1;0;0;0;0;in;1,70E+18;1,71E+18;AndalanTit22473;https://twitter.com/AndalanTit22473/status/1708216442754404392
Sat Sep 30 20:25:10 +0000 2023;1,71E+18;Temukan Kartika Sari Soes Sus Kering Keju Hanya Rp45.000. Dapatkan segera di Shopee! https://t.co/zbHtfcJkvc #salmasalsabil #RonyParulian Alam Ganjar #weloveuManda Hidayah pencetak gol Soree https://t.co/zLhkm68Z7E https://t.co/Uny4jdJ1RR;1;0;0;0;0;in;1,69E+18;1,71E+18;librari_alvabet;https://twitter.com/librari_alvabet/status/1708216437977039234
Sat Sep 30 20:25:08 +0000 2023;1,71E+18;Berikut aksi dan momen Alam Ganjar saat mengikuti Futsal Goal Kampung Charity Match 🤟  @ganjarpranowo #SahabatGanjar #GanjarPranowo #Ganjar #GenerasiGotongRoyong #GanjarPresiden #GanjarUntukSemua https://t.co/aYT4xCsOxG;1;0;0;0;0;in;1,22E+18;1,71E+18;Enimarf;https://twitter.com/Enimarf/status/1708216428544049636
Sat Sep 30 20:25:02 +0000 2023;1,71E+18;@Lembayung071 Jelas pak Ganjar akan membawa perubahan;1;0;0;0;0;in;9,19E+17;1,71E+18;HeyboygovoteHey;https://twitter.com/HeyboygovoteHey/status/1708216405219549236
Sat Sep 30 20:24:57 +0000 2023;1,71E+18;@LisaWri39975245 mantap pak ganjar;1;0;0;0;0;in;1,66E+18;1,71E+18;ganjar_update;https://twitter.com/ganjar_update/status/1708216381932753007
Sat Sep 30 20:24:56 +0000 2023;1,71E+18;@ganjarpranowo Kreativitas anak muda kita emang gak ada habisnya. Terus dukung mereka, Pak Ganjar!;1;0;0;0;0;in;1,47E+18;1,71E+18;nazrielim;https://twitter.com/nazrielim/status/1708216379235848670
Sat Sep 30 20:24:55 +0000 2023;1,71E+18;@_Rizmaya__ Presiden Jokowi memberikan tugas krusial kepada Ganjar sebagai bukti dukungan dan kepercayaan penuh;1;0;0;0;0;in;1,60E+18;1,71E+18;prferdyy;https://twitter.com/prferdyy/status/1708216375880409534
Sat Sep 30 20:24:43 +0000 2023;1,71E+18;Manifesto Ganjar Pranowo adalah wujud adu gagasan https://t.co/FQNqxHAueC;1;0;0;0;0;in;1,68E+18;1,71E+18;MyungA69301;https://twitter.com/MyungA69301/status/1708216325452263482
Sat Sep 30 20:24:38 +0000 2023;1,71E+18;@ganjarpranowo Inovasi yang diperlihatkan oleh generasi muda kita sungguh mengagumkan, Pak Ganjar. Semangat kreativitas pemuda Indonesia sungguh mempesona!;1;0;0;0;0;in;1,50E+18;1,71E+18;briyanti_carla;https://twitter.com/briyanti_carla/status/1708216304350757099
Sat Sep 30 20:24:29 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi menyampaikan pesan bahwa kedaulatan pangan adalah tanggung jawab bersama dengan Ganjar;1;0;0;0;0;in;1,61E+18;1,71E+18;kiboyx20;https://twitter.com/kiboyx20/status/1708216265675075853
Sat Sep 30 20:24:25 +0000 2023;1,71E+18;@Lembayung071 Aku selalu pilih pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;idonthavemoney5;https://twitter.com/idonthavemoney5/status/1708216247211762053
Sat Sep 30 20:24:20 +0000 2023;1,71E+18;Ganjar Pranowo selalu dihati masyarakat https://t.co/FLP5JSa8pz;1;0;0;0;0;in;1,68E+18;1,71E+18;MyungA69301;https://twitter.com/MyungA69301/status/1708216228723245128
Sat Sep 30 20:24:18 +0000 2023;1,71E+18;@_Rizmaya__ Presiden memberikan sinyal kuat bahwa ia melihat Ganjar sebagai pemimpin yang mampu memberikan solusi;1;0;0;0;0;in;1,60E+18;1,71E+18;nonamanisx9;https://twitter.com/nonamanisx9/status/1708216220858892730
Sat Sep 30 20:24:09 +0000 2023;1,71E+18;@ganjarpranowo Ganjar Pranowo adalah pemimpin yang luar biasa! Terus memberikan yang terbaik untuk Jawa Tengah!;1;0;0;0;0;in;1,58E+18;1,71E+18;KurniaCute3;https://twitter.com/KurniaCute3/status/1708216183181500470
Sat Sep 30 20:24:05 +0000 2023;1,71E+18;Ganjar Pranowo sosok pemimpin yang dianggap merakyat https://t.co/wCbBcaeVDL;1;0;0;0;0;in;1,68E+18;1,71E+18;MyungA69301;https://twitter.com/MyungA69301/status/1708216166945374640
Sat Sep 30 20:24:01 +0000 2023;1,71E+18;@_Rizmaya__ Jokowi memberikan tugas strategis kepada Ganjar sebagai bentuk dukungan konkret;1;0;0;0;0;in;1,60E+18;1,71E+18;dhinix7;https://twitter.com/dhinix7/status/1708216146900791331
Sat Sep 30 20:23:51 +0000 2023;1,71E+18;Soal video manifesto Ganjar Pranowo pengamat : menolak antagonisme politik indentitas https://t.co/ndJDXJBGjF;1;0;0;0;0;in;1,68E+18;1,71E+18;MyungA69301;https://twitter.com/MyungA69301/status/1708216106736029912
Sat Sep 30 20:23:47 +0000 2023;1,71E+18;Bacapres @ganjarpranowo menjadi pembicara pada acara tersebut.  Ganjar menekankan pentingnya menjalani proses politik dengan baik, karena menurutnya, hasil yang baik hanya akan muncul dari proses yang baik pula.  #SahabatGanjar #GanjarPranowo  #GanjarPresiden #GanjarUntukSemua https://t.co/lyEdjA3nre;1;0;0;0;0;in;1,22E+18;1,71E+18;Enimarf;https://twitter.com/Enimarf/status/1708216089556213961
Sat Sep 30 20:23:44 +0000 2023;1,71E+18;@Lembayung071 Jangan meragukan pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;SeokjinSayang;https://twitter.com/SeokjinSayang/status/1708216078827196692
Sat Sep 30 20:23:42 +0000 2023;1,71E+18;@_Rizmaya__ Presiden Jokowi memberikan tanggung jawab penting kepada Ganjar, menegaskan dukungan penuhnya;1;0;0;0;0;in;1,60E+18;1,71E+18;dafaax5;https://twitter.com/dafaax5/status/1708216069952000492
Sat Sep 30 20:23:38 +0000 2023;1,71E+18;@ganjarpranowo Ganjar Pranowo adalah pemimpin yang luar biasa! Semangatnya dalam memajukan Jawa Tengah sangat menginspirasi.;1;0;0;0;0;in;1,58E+18;1,71E+18;KurniaCute3;https://twitter.com/KurniaCute3/status/1708216051660640523
Sat Sep 30 20:23:33 +0000 2023;1,71E+18;@_Rizmaya__ Permintaan ini menunjukkan bahwa Ganjar dipercayakan untuk memainkan peran kunci dalam sektor pangan;1;0;0;0;0;in;1,59E+18;1,71E+18;ferddyx4;https://twitter.com/ferddyx4/status/1708216030592725095
Sat Sep 30 20:23:30 +0000 2023;1,71E+18;@Lembayung071 Aku sih yakin pak Ganjar bakal sukses memimpin Indonesia;1;0;0;0;0;in;9,19E+17;1,71E+18;btseu7;https://twitter.com/btseu7/status/1708216017976193099
Sat Sep 30 20:23:18 +0000 2023;1,71E+18;@ganjarpranowo Ini baru namanya kreativitas, Pak Ganjar! Keren abis modifikasinya. 🚗👍;1;0;0;0;0;in;1,51E+18;1,71E+18;sarjono_k;https://twitter.com/sarjono_k/status/1708215966214361317
Sat Sep 30 20:22:59 +0000 2023;1,71E+18;@_Rizmaya__ Presiden menyampaikan pesan bahwa kedaulatan pangan adalah misi bersama, dengan Ganjar sebagai pemimpinnya;1;0;0;0;0;in;1,60E+18;1,71E+18;rendraax1;https://twitter.com/rendraax1/status/1708215888925934057
Sat Sep 30 20:22:59 +0000 2023;1,71E+18;Ganjar Pranowo sosok pemimpin yang dianggap merakyat, banyak warga sumut geser dukungan ke Ganjar Pranowo https://t.co/FpovVXuDVs;1;0;0;0;0;in;1,58E+18;1,71E+18;RakyatPlu62;https://twitter.com/RakyatPlu62/status/1708215886115717568
Sat Sep 30 20:22:42 +0000 2023;1,71E+18;@ganjarpranowo Mantap deh pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;NamjoonSayang;https://twitter.com/NamjoonSayang/status/1708215815399710927
Sat Sep 30 20:22:29 +0000 2023;1,71E+18;@ganjarpranowo Optimis kunci sukses seorang Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;senggolbacokcuk;https://twitter.com/senggolbacokcuk/status/1708215763633619369
Sat Sep 30 20:22:28 +0000 2023;1,71E+18;@AdindaYulianti8 @ganjarpranowo Haha samaa, intinya kalo pal Ganjar seneng kita juga seneng;1;0;0;0;0;in;1,67E+18;1,71E+18;nopsiambar;https://twitter.com/nopsiambar/status/1708215756994101530
Sat Sep 30 20:22:04 +0000 2023;1,71E+18;@tvOneNews Tetap semangat pak Ganjar, meskipun tdk bs menjawab, sepanjang byk rakyat yg miskin dan bodoh, msh besar peluang menang;1;0;0;0;0;in;97913811;1,71E+18;mbfarida;https://twitter.com/mbfarida/status/1708215656435573149
Sat Sep 30 20:21:59 +0000 2023;1,71E+18;@ganjarpranowo Pak Ganjar terhebat;1;0;0;0;0;in;9,19E+17;1,71E+18;Sssshhh10767012;https://twitter.com/Sssshhh10767012/status/1708215636827189249
Sat Sep 30 20:21:47 +0000 2023;1,71E+18;Ganjar kui ora se kaku jokowi tp partai'ne engko seng main  Carane ganjar seng luwes kadang iso dadi boomerang. Nek jokowi jan kaku wonge iyo yo iyo, ora yo ora Partai'ne ganjar seng main, jan partai wes akeh pengalaman;1;0;0;0;0;in;234607081;1,71E+18;HitamGoblok;https://twitter.com/HitamGoblok/status/1708215586453643354
Sat Sep 30 20:21:43 +0000 2023;1,71E+18;@ganjarpranowo Mantap deh pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;HeyboygovoteHey;https://twitter.com/HeyboygovoteHey/status/1708215571312193883
Sat Sep 30 20:21:24 +0000 2023;1,71E+18;Survei Indikator Politik: Head to Head Prabowo 45 Persen vs Ganjar 41 Persen https://t.co/Hgp1aSK9ci;1;0;0;0;0;in;1,37E+18;1,71E+18;KuretaID;https://twitter.com/KuretaID/status/1708215488587972950
Sat Sep 30 20:21:17 +0000 2023;1,71E+18;@ganjarpranowo Sukses terus pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;idonthavemoney5;https://twitter.com/idonthavemoney5/status/1708215459525677148
Sat Sep 30 20:21:16 +0000 2023;1,71E+18;@ekowboy2 Kamu aja ngaak nyambung pak Ganjar nya lagi santai terbaik emang pak;1;0;0;0;0;in;1,62E+18;1,71E+18;sri05anik;https://twitter.com/sri05anik/status/1708215457080123629
Sat Sep 30 20:21:10 +0000 2023;1,71E+18;@ekowboy2 Pak ganjar sebagai bacapres yang sering menggaung2kan kebaruan dan generasi muda harusnya lebih apresiatif kepada anak2 muda kritis macam ini, mereka punya keterbatasan data mungkin cara penyampaian kurang tertata, tp mereka ini modal bangsa, bukan tiktoker joget2 dan asal viral;1;0;0;0;0;in;4153995793;1,71E+18;selowkan;https://twitter.com/selowkan/status/1708215432719868377
Sat Sep 30 20:21:10 +0000 2023;1,71E+18;@ganjarpranowo Keren banget modifikasinya, Pak Ganjar! Ini dia bukti kalau anak muda kita tuh kreatif abis! 💪;1;0;0;0;0;in;1,48E+18;1,71E+18;DuladiPm;https://twitter.com/DuladiPm/status/1708215431373459711
Sat Sep 30 20:20:54 +0000 2023;1,71E+18;@Ari3Pras mantap banget gagasan pak Ganjar;1;0;0;0;0;in;1,63E+18;1,71E+18;apinkikiforever;https://twitter.com/apinkikiforever/status/1708215362519744742
Sat Sep 30 20:20:34 +0000 2023;1,71E+18;@ganjarpranowo Optimis banget pak Ganjar;1;0;0;0;0;in;9,19E+17;1,71E+18;btseu7;https://twitter.com/btseu7/status/1708215280118452443
